time,value
2023-08-30T12:16:27.863Z,58
2023-08-30T12:16:29.88Z,57
2023-08-30T12:17:08.144Z,56
2023-08-30T12:17:10.155Z,57
2023-08-30T12:17:22.24Z,56
2023-08-30T12:17:24.251Z,57
2023-08-30T12:17:40.366Z,56
2023-08-30T12:17:42.384Z,57
2023-08-30T12:18:04.529Z,56
2023-08-30T12:18:06.547Z,57
2023-08-30T12:18:10.569Z,56
2023-08-30T12:18:14.597Z,57
2023-08-30T12:18:16.616Z,56
2023-08-30T12:18:20.646Z,57
2023-08-30T12:18:22.659Z,56
2023-08-30T12:18:24.669Z,57
2023-08-30T12:18:28.711Z,56
2023-08-30T12:18:30.715Z,57
2023-08-30T12:18:34.75Z,56
2023-08-30T12:18:36.758Z,57
2023-08-30T12:18:46.829Z,56
2023-08-30T12:18:48.846Z,57
2023-08-30T12:18:50.861Z,56
2023-08-30T12:18:54.881Z,57
2023-08-30T12:19:04.956Z,56
2023-08-30T12:19:10.997Z,57
2023-08-30T12:19:15.028Z,56
2023-08-30T12:19:17.036Z,57
2023-08-30T12:19:23.084Z,56
2023-08-30T12:19:29.129Z,57
2023-08-30T12:19:31.137Z,56
2023-08-30T12:19:33.15Z,57
2023-08-30T12:19:37.179Z,56
2023-08-30T12:19:41.205Z,57
2023-08-30T12:19:43.226Z,56
2023-08-30T12:19:45.234Z,57
2023-08-30T12:19:47.249Z,56
2023-08-30T12:19:49.264Z,57
2023-08-30T12:19:53.298Z,56
2023-08-30T12:20:01.35Z,57
2023-08-30T12:20:03.364Z,56
2023-08-30T12:20:11.421Z,57
2023-08-30T12:20:13.424Z,56
2023-08-30T12:20:19.466Z,57
2023-08-30T12:20:21.479Z,56
2023-08-30T12:20:25.513Z,57
2023-08-30T12:20:27.532Z,56
2023-08-30T12:20:55.724Z,57
2023-08-30T12:20:57.735Z,56
2023-08-30T12:21:05.795Z,57
2023-08-30T12:21:07.81Z,56
2023-08-30T12:21:15.867Z,57
2023-08-30T12:21:17.876Z,56
2023-08-30T12:21:40.035Z,57
2023-08-30T12:21:42.048Z,56
2023-08-30T12:21:52.115Z,57
2023-08-30T12:21:54.129Z,56
2023-08-30T12:22:00.169Z,57
2023-08-30T12:22:02.18Z,56
2023-08-30T12:22:16.28Z,57
2023-08-30T12:22:20.306Z,56
2023-08-30T12:22:22.314Z,57
2023-08-30T12:22:24.336Z,56
2023-08-30T12:22:34.411Z,57
2023-08-30T12:22:36.415Z,56
2023-08-30T12:22:48.506Z,57
2023-08-30T12:22:50.521Z,56
2023-08-30T12:22:54.554Z,57
2023-08-30T12:22:56.569Z,56
2023-08-30T12:23:06.634Z,57
2023-08-30T12:23:10.661Z,56
2023-08-30T12:23:14.698Z,57
2023-08-30T12:23:18.716Z,56
2023-08-30T12:23:26.774Z,57
2023-08-30T12:23:28.792Z,56
2023-08-30T12:23:32.809Z,57
2023-08-30T12:23:36.839Z,56
2023-08-30T12:23:38.86Z,57
2023-08-30T12:23:40.872Z,56
2023-08-30T12:23:42.886Z,57
2023-08-30T12:23:46.914Z,56
2023-08-30T12:23:48.921Z,57
2023-08-30T12:23:50.936Z,56
2023-08-30T12:23:52.952Z,57
2023-08-30T12:24:01.014Z,56
2023-08-30T12:24:03.022Z,57
2023-08-30T12:24:13.091Z,56
2023-08-30T12:24:15.113Z,57
2023-08-30T12:24:19.132Z,56
2023-08-30T12:24:21.145Z,57
2023-08-30T12:24:39.274Z,56
2023-08-30T12:24:41.29Z,57
2023-08-30T12:26:48.169Z,58
2023-08-30T12:26:50.178Z,57
2023-08-30T12:26:58.241Z,58
2023-08-30T12:27:00.25Z,57
2023-08-30T12:27:04.286Z,58
2023-08-30T12:27:10.319Z,57
2023-08-30T12:27:36.504Z,58
2023-08-30T12:27:40.534Z,57
2023-08-30T12:27:42.536Z,58
2023-08-30T12:27:44.564Z,57
2023-08-30T12:27:50.609Z,58
2023-08-30T12:27:52.604Z,57
2023-08-30T12:27:54.629Z,58
2023-08-30T12:27:56.646Z,57
2023-08-30T12:28:00.669Z,58
2023-08-30T12:28:06.713Z,57
2023-08-30T12:28:08.725Z,58
2023-08-30T12:28:14.769Z,57
2023-08-30T12:28:34.909Z,58
2023-08-30T12:28:36.924Z,57
2023-08-30T12:28:38.941Z,58
2023-08-30T12:28:42.969Z,57
2023-08-30T12:28:55.047Z,58
2023-08-30T12:28:59.075Z,57
2023-08-30T12:29:01.098Z,58
2023-08-30T12:29:03.112Z,57
2023-08-30T12:29:09.165Z,58
2023-08-30T12:29:13.174Z,57
2023-08-30T12:29:15.188Z,58
2023-08-30T12:29:17.224Z,57
2023-08-30T12:29:19.229Z,58
2023-08-30T12:29:21.239Z,57
2023-08-30T12:29:29.284Z,58
2023-08-30T12:29:33.317Z,57
2023-08-30T12:29:35.326Z,58
2023-08-30T12:29:45.399Z,57
2023-08-30T12:29:59.499Z,58
2023-08-30T12:30:07.569Z,57
2023-08-30T12:30:13.599Z,58
2023-08-30T12:30:31.73Z,57
2023-08-30T12:30:35.769Z,58
2023-08-30T12:30:41.794Z,57
2023-08-30T12:30:49.851Z,58
2023-08-30T12:30:53.871Z,57
2023-08-30T12:30:55.887Z,58
2023-08-30T12:31:03.939Z,57
2023-08-30T12:31:05.954Z,58
2023-08-30T12:31:09.991Z,57
2023-08-30T12:31:14.021Z,58
2023-08-30T12:31:36.169Z,57
2023-08-30T12:31:38.181Z,58
2023-08-30T12:31:54.296Z,57
2023-08-30T12:31:58.325Z,58
2023-08-30T12:32:24.5Z,59
2023-08-30T12:32:26.516Z,58
2023-08-30T12:32:28.53Z,59
2023-08-30T12:32:30.545Z,58
2023-08-30T12:32:44.639Z,59
2023-08-30T12:32:46.655Z,58
2023-08-30T12:32:58.751Z,59
2023-08-30T12:33:04.785Z,58
2023-08-30T12:33:10.834Z,59
2023-08-30T12:33:12.841Z,58
2023-08-30T12:33:22.919Z,59
2023-08-30T12:33:26.944Z,58
2023-08-30T12:33:28.959Z,59
2023-08-30T12:33:30.97Z,58
2023-08-30T12:33:32.987Z,59
2023-08-30T12:33:43.055Z,58
2023-08-30T12:33:45.07Z,59
2023-08-30T12:34:03.191Z,60
2023-08-30T12:34:05.218Z,59
2023-08-30T12:34:11.249Z,60
2023-08-30T12:34:13.264Z,59
2023-08-30T12:34:19.299Z,60
2023-08-30T12:34:21.329Z,59
2023-08-30T12:34:23.329Z,60
2023-08-30T12:34:25.339Z,59
2023-08-30T12:34:31.389Z,60
2023-08-30T12:34:33.413Z,59
2023-08-30T12:34:37.436Z,60
2023-08-30T12:34:39.454Z,59
2023-08-30T12:34:43.465Z,60
2023-08-30T12:34:47.494Z,59
2023-08-30T12:34:51.525Z,60
2023-08-30T12:34:53.537Z,59
2023-08-30T12:34:55.549Z,60
2023-08-30T12:35:03.611Z,59
2023-08-30T12:35:07.639Z,60
2023-08-30T12:35:31.809Z,61
2023-08-30T12:35:33.824Z,60
2023-08-30T12:35:37.844Z,61
2023-08-30T12:35:41.879Z,60
2023-08-30T12:35:51.944Z,61
2023-08-30T12:35:57.987Z,60
2023-08-30T12:36:06.037Z,61
2023-08-30T12:36:08.049Z,60
2023-08-30T12:36:12.084Z,61
2023-08-30T12:36:18.129Z,60
2023-08-30T12:36:20.144Z,61
2023-08-30T12:36:28.201Z,60
2023-08-30T12:36:32.224Z,62
2023-08-30T12:36:34.235Z,61
2023-08-30T12:36:46.326Z,62
2023-08-30T12:36:50.351Z,61
2023-08-30T12:36:58.404Z,62
2023-08-30T12:37:00.409Z,61
2023-08-30T12:37:04.45Z,62
2023-08-30T12:37:06.459Z,61
2023-08-30T12:37:08.473Z,62
2023-08-30T12:37:10.489Z,61
2023-08-30T12:37:14.513Z,62
2023-08-30T12:37:24.593Z,61
2023-08-30T12:37:26.595Z,62
2023-08-30T12:37:32.646Z,61
2023-08-30T12:37:34.656Z,62
2023-08-30T12:37:58.816Z,63
2023-08-30T12:38:02.86Z,62
2023-08-30T12:38:08.892Z,63
2023-08-30T12:38:10.902Z,62
2023-08-30T12:38:16.941Z,63
2023-08-30T12:38:18.956Z,62
2023-08-30T12:38:22.986Z,63
2023-08-30T12:38:25Z,62
2023-08-30T12:38:29.026Z,63
2023-08-30T12:38:37.112Z,62
2023-08-30T12:38:43.123Z,63
2023-08-30T12:38:49.163Z,62
2023-08-30T12:38:51.182Z,63
2023-08-30T12:38:53.189Z,62
2023-08-30T12:38:55.21Z,64
2023-08-30T12:38:59.234Z,63
2023-08-30T12:39:17.361Z,64
2023-08-30T12:39:19.372Z,63
2023-08-30T12:39:23.403Z,64
2023-08-30T12:39:27.436Z,63
2023-08-30T12:39:29.451Z,64
2023-08-30T12:39:31.466Z,63
2023-08-30T12:39:33.487Z,64
2023-08-30T12:39:37.509Z,63
2023-08-30T12:39:39.519Z,64
2023-08-30T12:39:41.534Z,63
2023-08-30T12:39:45.559Z,64
2023-08-30T12:39:53.61Z,63
2023-08-30T12:39:55.621Z,64
2023-08-30T12:39:57.644Z,63
2023-08-30T12:40:05.692Z,64
2023-08-30T12:40:07.716Z,65
2023-08-30T12:40:09.73Z,64
2023-08-30T12:40:11.736Z,65
2023-08-30T12:40:13.75Z,64
2023-08-30T12:40:27.855Z,65
2023-08-30T12:40:29.866Z,64
2023-08-30T12:40:31.88Z,65
2023-08-30T12:40:33.896Z,64
2023-08-30T12:40:35.905Z,65
2023-08-30T12:40:39.935Z,64
2023-08-30T12:40:43.96Z,66
2023-08-30T12:40:45.979Z,64
2023-08-30T12:40:47.995Z,66
2023-08-30T12:40:50.01Z,65
2023-08-30T12:41:04.106Z,66
2023-08-30T12:41:06.117Z,65
2023-08-30T12:41:08.132Z,64
2023-08-30T12:41:10.145Z,65
2023-08-30T12:41:12.159Z,64
2023-08-30T12:41:14.169Z,65
2023-08-30T12:41:16.194Z,66
2023-08-30T12:41:20.224Z,65
2023-08-30T12:41:22.229Z,66
2023-08-30T12:41:24.244Z,65
2023-08-30T12:41:32.309Z,66
2023-08-30T12:41:50.43Z,65
2023-08-30T12:41:54.46Z,66
2023-08-30T12:41:56.472Z,67
2023-08-30T12:41:58.486Z,66
2023-08-30T12:42:02.516Z,65
2023-08-30T12:42:04.526Z,66
2023-08-30T12:42:06.546Z,67
2023-08-30T12:42:08.554Z,65
2023-08-30T12:42:10.57Z,66
2023-08-30T12:42:14.596Z,65
2023-08-30T12:42:16.609Z,66
2023-08-30T12:42:20.64Z,65
2023-08-30T12:42:22.659Z,66
2023-08-30T12:42:24.67Z,67
2023-08-30T12:42:26.677Z,66
2023-08-30T12:42:32.719Z,67
2023-08-30T12:42:34.744Z,97
2023-08-30T12:42:36.747Z,98
2023-08-30T12:42:38.763Z,100
2023-08-30T12:42:40.775Z,98
2023-08-30T12:42:42.795Z,100
2023-08-30T12:42:46.816Z,99
2023-08-30T12:42:48.837Z,100
2023-08-30T12:42:52.861Z,98
2023-08-30T12:42:54.884Z,100
2023-08-30T12:43:02.914Z,98
2023-08-30T12:43:04.945Z,100
2023-08-30T12:43:12.984Z,98
2023-08-30T12:43:15Z,100
2023-08-30T12:43:21.043Z,98
2023-08-30T12:43:23.051Z,100
2023-08-30T12:43:27.074Z,99
2023-08-30T12:43:29.084Z,100
2023-08-30T12:43:41.164Z,99
2023-08-30T12:43:43.172Z,100
2023-08-30T12:43:45.191Z,99
2023-08-30T12:43:47.196Z,100
2023-08-30T12:43:59.272Z,99
2023-08-30T12:44:01.277Z,100
2023-08-30T12:44:03.295Z,99
2023-08-30T12:44:05.309Z,100
2023-08-30T12:45:03.639Z,99
2023-08-30T12:45:05.675Z,100
2023-08-30T13:27:21.657Z,88
2023-08-30T13:27:31.722Z,94
2023-08-30T13:27:33.744Z,88
2023-08-30T13:27:39.764Z,89
2023-08-30T13:27:43.799Z,94
2023-08-30T13:27:45.811Z,88
2023-08-30T13:27:53.874Z,89
2023-08-30T13:27:55.887Z,94
2023-08-30T13:27:57.901Z,89
2023-08-30T13:27:59.924Z,88
2023-08-30T13:28:01.925Z,89
2023-08-30T13:28:03.937Z,88
2023-08-30T13:28:07.96Z,89
2023-08-30T13:28:09.977Z,88
2023-08-30T13:28:11.989Z,89
2023-08-30T13:28:18.041Z,88
2023-08-30T13:28:22.06Z,89
2023-08-30T13:28:24.085Z,88
2023-08-30T13:28:26.085Z,89
2023-08-30T13:28:28.101Z,88
2023-08-30T13:28:30.121Z,89
2023-08-30T13:28:34.165Z,88
2023-08-30T13:28:36.169Z,89
2023-08-30T13:28:38.176Z,94
2023-08-30T13:28:40.186Z,88
2023-08-30T13:28:46.229Z,89
2023-08-30T13:29:00.324Z,95
2023-08-30T13:29:02.342Z,89
2023-08-30T13:29:16.441Z,88
2023-08-30T13:29:18.465Z,89
2023-08-30T13:29:26.509Z,88
2023-08-30T13:29:28.53Z,89
2023-08-30T13:29:30.554Z,97
2023-08-30T13:29:32.556Z,89
2023-08-30T13:29:52.705Z,95
2023-08-30T13:29:54.706Z,89
2023-08-30T13:30:06.793Z,95
2023-08-30T13:30:08.804Z,89
2023-08-30T13:30:12.831Z,93
2023-08-30T13:30:14.854Z,89
2023-08-30T13:30:26.94Z,90
2023-08-30T13:30:30.957Z,89
2023-08-30T13:30:34.99Z,90
2023-08-30T13:30:41.031Z,89
2023-08-30T13:30:45.076Z,90
2023-08-30T13:30:47.074Z,91
2023-08-30T13:30:49.089Z,90
2023-08-30T13:30:51.11Z,89
2023-08-30T13:30:55.134Z,90
2023-08-30T13:31:05.192Z,89
2023-08-30T13:31:07.222Z,90
2023-08-30T13:31:19.292Z,89
2023-08-30T13:31:21.315Z,90
2023-08-30T13:31:25.34Z,89
2023-08-30T13:31:29.365Z,90
2023-08-30T13:31:41.447Z,91
2023-08-30T13:31:43.466Z,90
2023-08-30T13:31:51.524Z,89
2023-08-30T13:31:53.539Z,90
2023-08-30T13:32:05.611Z,89
2023-08-30T13:32:07.631Z,90
2023-08-30T13:32:09.645Z,96
2023-08-30T13:32:13.67Z,90
2023-08-30T13:32:49.921Z,95
2023-08-30T13:32:51.942Z,90
2023-08-30T13:32:55.964Z,91
2023-08-30T13:32:57.982Z,90
2023-08-30T13:32:59.99Z,91
2023-08-30T13:33:02Z,90
2023-08-30T13:33:12.08Z,91
2023-08-30T13:33:16.096Z,90
2023-08-30T13:33:22.159Z,91
2023-08-30T13:33:24.156Z,90
2023-08-30T13:33:34.23Z,96
2023-08-30T13:33:36.247Z,90
2023-08-30T13:33:42.285Z,91
2023-08-30T13:33:44.294Z,90
2023-08-30T13:33:48.329Z,91
2023-08-30T13:33:50.342Z,90
2023-08-30T13:33:52.352Z,91
2023-08-30T13:33:54.362Z,90
2023-08-30T13:34:00.409Z,91
2023-08-30T13:34:04.435Z,90
2023-08-30T13:34:08.461Z,91
2023-08-30T13:34:10.476Z,90
2023-08-30T13:34:16.521Z,91
2023-08-30T13:34:20.546Z,90
2023-08-30T13:34:34.644Z,91
2023-08-30T13:34:36.677Z,96
2023-08-30T13:34:38.692Z,91
2023-08-30T13:34:44.715Z,97
2023-08-30T13:34:46.73Z,91
2023-08-30T13:35:08.887Z,98
2023-08-30T13:35:10.896Z,91
2023-08-30T13:35:35.066Z,90
2023-08-30T13:35:37.085Z,91
2023-08-30T13:35:39.096Z,96
2023-08-30T13:35:41.11Z,91
2023-08-30T13:35:51.2Z,90
2023-08-30T13:35:53.2Z,91
2023-08-30T13:36:35.494Z,95
2023-08-30T13:36:37.514Z,91
2023-08-30T13:37:05.704Z,92
2023-08-30T13:37:07.714Z,97
2023-08-30T13:37:09.734Z,91
2023-08-30T13:37:19.8Z,98
2023-08-30T13:37:21.812Z,91
2023-08-30T13:37:23.834Z,92
2023-08-30T13:37:25.844Z,91
2023-08-30T13:37:27.851Z,92
2023-08-30T13:37:29.864Z,91
2023-08-30T13:37:33.9Z,92
2023-08-30T13:37:35.909Z,91
2023-08-30T13:37:37.929Z,90
2023-08-30T13:37:39.937Z,91
2023-08-30T13:37:45.981Z,92
2023-08-30T13:37:48.001Z,96
2023-08-30T13:37:50.007Z,91
2023-08-30T13:38:08.144Z,92
2023-08-30T13:38:10.161Z,91
2023-08-30T13:38:12.169Z,92
2023-08-30T13:38:14.176Z,91
2023-08-30T13:38:18.214Z,92
2023-08-30T13:38:26.265Z,91
2023-08-30T13:38:30.29Z,92
2023-08-30T13:38:32.31Z,91
2023-08-30T13:38:38.345Z,92
2023-08-30T13:38:40.356Z,91
2023-08-30T13:38:44.389Z,92
2023-08-30T13:38:50.424Z,98
2023-08-30T13:38:52.438Z,92
2023-08-30T13:38:56.47Z,97
2023-08-30T13:38:58.48Z,92
2023-08-30T13:39:00.5Z,91
2023-08-30T13:39:04.525Z,92
2023-08-30T13:39:06.539Z,91
2023-08-30T13:39:08.559Z,92
2023-08-30T13:39:10.564Z,91
2023-08-30T13:39:12.584Z,92
2023-08-30T13:39:14.589Z,91
2023-08-30T13:39:18.622Z,92
2023-08-30T13:39:22.654Z,91
2023-08-30T13:39:24.679Z,92
2023-08-30T13:39:26.688Z,97
2023-08-30T13:39:28.691Z,92
2023-08-30T13:39:42.802Z,91
2023-08-30T13:39:44.805Z,92
2023-08-30T13:39:46.82Z,91
2023-08-30T13:39:50.849Z,92
2023-08-30T13:39:52.871Z,91
2023-08-30T13:39:54.881Z,92
2023-08-30T13:40:21.055Z,98
2023-08-30T13:40:23.069Z,92
2023-08-30T13:40:29.126Z,91
2023-08-30T13:40:31.121Z,92
2023-08-30T13:40:35.152Z,98
2023-08-30T13:40:37.17Z,92
2023-08-30T13:40:39.185Z,97
2023-08-30T13:40:41.2Z,92
2023-08-30T13:40:45.22Z,97
2023-08-30T13:40:47.235Z,92
2023-08-30T13:40:49.251Z,99
2023-08-30T13:40:51.265Z,92
2023-08-30T13:40:59.329Z,99
2023-08-30T13:41:01.336Z,92
2023-08-30T13:41:03.358Z,99
2023-08-30T13:41:07.379Z,92
2023-08-30T13:42:01.761Z,93
2023-08-30T13:42:03.787Z,92
2023-08-30T13:42:09.812Z,93
2023-08-30T13:42:13.841Z,92
2023-08-30T13:42:17.864Z,99
2023-08-30T13:42:19.894Z,92
2023-08-30T13:42:29.946Z,93
2023-08-30T13:42:31.979Z,92
2023-08-30T13:42:33.979Z,93
2023-08-30T13:42:35.991Z,92
2023-08-30T13:42:42.039Z,93
2023-08-30T13:42:44.05Z,99
2023-08-30T13:42:46.061Z,93
2023-08-30T13:42:48.081Z,92
2023-08-30T13:42:50.09Z,99
2023-08-30T13:42:52.114Z,92
2023-08-30T13:42:56.139Z,98
2023-08-30T13:42:58.146Z,92
2023-08-30T13:43:00.161Z,93
2023-08-30T13:43:04.19Z,92
2023-08-30T13:43:08.214Z,99
2023-08-30T13:43:10.235Z,93
2023-08-30T13:43:18.295Z,92
2023-08-30T13:43:20.306Z,100
2023-08-30T13:43:22.315Z,92
2023-08-30T13:43:28.359Z,93
2023-08-30T13:43:30.375Z,92
2023-08-30T13:43:32.39Z,93
2023-08-30T13:43:36.415Z,92
2023-08-30T13:43:38.435Z,93
2023-08-30T13:43:40.445Z,92
2023-08-30T13:43:42.457Z,93
2023-08-30T13:43:46.487Z,100
2023-08-30T13:43:48.501Z,93
2023-08-30T13:43:50.516Z,99
2023-08-30T13:43:52.519Z,93
2023-08-30T13:43:54.54Z,92
2023-08-30T13:43:56.57Z,93
2023-08-30T13:43:58.567Z,100
2023-08-30T13:44:00.576Z,92
2023-08-30T13:44:04.607Z,93
2023-08-30T13:44:08.636Z,92
2023-08-30T13:44:10.649Z,93
2023-08-30T13:44:14.681Z,97
2023-08-30T13:44:16.69Z,92
2023-08-30T13:44:20.719Z,100
2023-08-30T13:44:22.735Z,92
2023-08-30T13:44:28.77Z,93
2023-08-30T13:44:44.88Z,99
2023-08-30T13:44:46.897Z,93
2023-08-30T13:45:21.142Z,99
2023-08-30T13:45:23.15Z,93
2023-08-30T13:45:33.22Z,91
2023-08-30T13:45:35.227Z,92
2023-08-30T13:45:37.25Z,93
2023-08-30T13:45:39.264Z,96
2023-08-30T13:45:41.274Z,93
2023-08-30T13:45:57.381Z,92
2023-08-30T13:45:59.404Z,93
2023-08-30T13:46:01.411Z,100
2023-08-30T13:46:03.434Z,93
2023-08-30T13:46:33.639Z,99
2023-08-30T13:46:35.655Z,94
2023-08-30T13:46:37.675Z,93
2023-08-30T13:46:39.675Z,94
2023-08-30T13:46:41.686Z,93
2023-08-30T13:46:47.732Z,94
2023-08-30T13:46:49.744Z,93
2023-08-30T13:47:01.832Z,94
2023-08-30T13:47:03.847Z,100
2023-08-30T13:47:05.86Z,93
2023-08-30T13:47:09.882Z,94
2023-08-30T13:47:13.912Z,93
2023-08-30T13:47:21.975Z,95
2023-08-30T13:47:23.984Z,93
2023-08-30T13:47:34.05Z,100
2023-08-30T13:47:36.066Z,94
2023-08-30T13:47:38.082Z,93
2023-08-30T13:47:42.109Z,94
2023-08-30T13:47:44.125Z,93
2023-08-30T13:47:48.154Z,94
2023-08-30T13:47:50.161Z,93
2023-08-30T13:47:56.208Z,94
2023-08-30T13:48:00.249Z,93
2023-08-30T13:48:02.249Z,94
2023-08-30T13:48:04.268Z,99
2023-08-30T13:48:06.289Z,93
2023-08-30T13:48:08.294Z,94
2023-08-30T13:48:12.317Z,93
2023-08-30T13:48:26.425Z,94
2023-08-30T13:48:28.425Z,93
2023-08-30T13:48:32.449Z,94
2023-08-30T13:48:36.481Z,93
2023-08-30T13:48:38.491Z,94
2023-08-30T13:48:42.524Z,93
2023-08-30T13:48:44.537Z,94
2023-08-30T13:48:46.546Z,93
2023-08-30T13:48:50.576Z,94
2023-08-30T13:48:54.612Z,93
2023-08-30T13:48:58.63Z,94
2023-08-30T13:49:02.674Z,93
2023-08-30T13:49:04.671Z,94
2023-08-30T13:49:10.714Z,100
2023-08-30T13:49:12.731Z,94
2023-08-30T13:49:28.845Z,100
2023-08-30T13:49:30.855Z,94
2023-08-30T13:49:34.882Z,93
2023-08-30T13:49:36.914Z,94
2023-08-30T13:49:38.913Z,93
2023-08-30T13:49:42.939Z,94
2023-08-30T13:49:46.97Z,100
2023-08-30T13:49:48.991Z,94
2023-08-30T13:49:53.016Z,100
2023-08-30T13:49:55.021Z,94
2023-08-30T13:51:05.51Z,100
2023-08-30T13:51:07.526Z,94
2023-08-30T13:51:11.555Z,100
2023-08-30T13:51:13.57Z,94
2023-08-30T13:51:23.639Z,97
2023-08-30T13:51:25.655Z,95
2023-08-30T13:51:27.68Z,94
2023-08-30T13:51:35.72Z,95
2023-08-30T13:51:37.735Z,94
2023-08-30T13:51:39.744Z,95
2023-08-30T13:51:41.76Z,100
2023-08-30T13:51:43.78Z,94
2023-08-30T13:51:45.794Z,95
2023-08-30T13:51:47.796Z,94
2023-08-30T13:51:51.827Z,95
2023-08-30T13:51:53.846Z,94
2023-08-30T13:51:55.859Z,95
2023-08-30T13:51:57.874Z,94
2023-08-30T13:51:59.884Z,95
2023-08-30T13:52:01.917Z,94
2023-08-30T13:52:11.961Z,95
2023-08-30T13:52:13.984Z,94
2023-08-30T13:52:24.044Z,95
2023-08-30T13:52:28.084Z,94
2023-08-30T13:52:40.157Z,95
2023-08-30T13:52:42.175Z,94
2023-08-30T13:52:50.225Z,95
2023-08-30T13:52:54.265Z,94
2023-08-30T13:52:56.275Z,95
2023-08-30T13:53:04.333Z,94
2023-08-30T13:53:06.344Z,95
2023-08-30T13:53:14.4Z,94
2023-08-30T13:53:18.429Z,95
2023-08-30T13:53:30.525Z,100
2023-08-30T13:53:32.524Z,95
2023-08-30T13:53:34.541Z,94
2023-08-30T13:53:36.55Z,100
2023-08-30T13:53:38.565Z,94
2023-08-30T13:53:40.584Z,95
2023-08-30T13:53:44.61Z,94
2023-08-30T13:53:46.626Z,95
2023-08-30T13:53:48.631Z,100
2023-08-30T13:53:50.654Z,95
2023-08-30T13:54:12.814Z,100
2023-08-30T13:54:14.819Z,95
2023-08-30T13:54:49.05Z,100
2023-08-30T13:54:51.07Z,95
2023-08-30T13:54:53.08Z,96
2023-08-30T13:54:55.096Z,100
2023-08-30T13:54:57.106Z,95
2023-08-30T13:55:31.344Z,96
2023-08-30T13:55:33.366Z,95
2023-08-30T13:55:35.374Z,98
2023-08-30T13:55:37.384Z,95
2023-08-30T13:55:39.397Z,96
2023-08-30T13:55:43.426Z,95
2023-08-30T13:55:45.439Z,96
2023-08-30T13:55:47.454Z,95
2023-08-30T13:55:49.466Z,96
2023-08-30T13:55:55.511Z,95
2023-08-30T13:56:05.59Z,96
2023-08-30T13:56:09.615Z,95
2023-08-30T13:56:15.655Z,96
2023-08-30T13:56:25.715Z,95
2023-08-30T13:56:41.83Z,96
2023-08-30T13:56:43.841Z,95
2023-08-30T13:56:45.854Z,96
2023-08-30T13:56:59.954Z,95
2023-08-30T13:57:01.965Z,96
2023-08-30T13:57:03.984Z,95
2023-08-30T13:57:08.01Z,96
2023-08-30T13:57:10.025Z,95
2023-08-30T13:57:14.056Z,96
2023-08-30T13:57:28.158Z,95
2023-08-30T13:57:30.166Z,96
2023-08-30T13:58:04.401Z,95
2023-08-30T13:58:06.415Z,96
2023-08-30T13:58:28.569Z,100
2023-08-30T13:58:30.575Z,96
2023-08-30T13:58:52.73Z,97
2023-08-30T13:58:54.747Z,96
2023-08-30T13:58:56.761Z,97
2023-08-30T13:58:58.777Z,100
2023-08-30T13:59:00.794Z,96
2023-08-30T13:59:04.827Z,97
2023-08-30T13:59:08.844Z,96
2023-08-30T13:59:10.859Z,97
2023-08-30T13:59:12.885Z,96
2023-08-30T13:59:14.881Z,97
2023-08-30T13:59:16.901Z,96
2023-08-30T13:59:18.915Z,97
2023-08-30T13:59:20.93Z,96
2023-08-30T13:59:22.944Z,97
2023-08-30T13:59:24.957Z,96
2023-08-30T13:59:26.969Z,97
2023-08-30T13:59:35.027Z,96
2023-08-30T13:59:37.039Z,97
2023-08-30T13:59:41.066Z,96
2023-08-30T13:59:45.106Z,97
2023-08-30T14:00:03.231Z,96
2023-08-30T14:00:05.236Z,97
2023-08-30T14:00:39.46Z,100
2023-08-30T14:00:41.485Z,96
2023-08-30T14:00:43.497Z,97
2023-08-30T14:00:57.593Z,98
2023-08-30T14:00:59.614Z,97
2023-08-30T14:01:11.689Z,98
2023-08-30T14:01:13.704Z,97
2023-08-30T14:01:15.72Z,98
2023-08-30T14:01:17.734Z,97
2023-08-30T14:01:23.766Z,98
2023-08-30T14:01:27.799Z,97
2023-08-30T14:01:29.821Z,98
2023-08-30T14:01:33.846Z,97
2023-08-30T14:01:37.869Z,98
2023-08-30T14:01:41.902Z,97
2023-08-30T14:01:51.964Z,98
2023-08-30T14:01:53.979Z,97
2023-08-30T14:01:55.991Z,98
2023-08-30T14:02:10.089Z,97
2023-08-30T14:02:18.154Z,98
2023-08-30T14:02:24.195Z,97
2023-08-30T14:02:26.205Z,98
2023-08-30T14:02:28.22Z,100
2023-08-30T14:02:30.235Z,98
2023-08-30T14:02:32.25Z,97
2023-08-30T14:02:34.26Z,100
2023-08-30T14:02:36.276Z,98
2023-08-30T14:02:38.286Z,99
2023-08-30T14:02:40.3Z,98
2023-08-30T14:02:52.381Z,97
2023-08-30T14:02:54.406Z,98
2023-08-30T14:03:10.511Z,97
2023-08-30T14:03:12.525Z,98
2023-08-30T14:03:42.736Z,99
2023-08-30T14:03:46.761Z,98
2023-08-30T14:03:48.775Z,99
2023-08-30T14:03:50.781Z,98
2023-08-30T14:03:56.827Z,100
2023-08-30T14:03:58.84Z,98
2023-08-30T14:04:00.861Z,97
2023-08-30T14:04:02.87Z,98
2023-08-30T14:04:08.911Z,99
2023-08-30T14:04:10.926Z,98
2023-08-30T14:04:16.961Z,99
2023-08-30T14:04:20.994Z,98
2023-08-30T14:04:23.01Z,99
2023-08-30T14:04:29.046Z,98
